k,seed,split,auroc,f1,accuracy,precision,recall,loss
10,4,test,0.9220226843100189,0.8631578947368421,0.8586956521739131,0.8367346938775511,0.8913043478260869,0.395010640223821
10,5,ood,0.4792214759218838,0.5558788662571398,0.48938542871303486,0.49183141567605365,0.6391045762431852,1.9623226109237621
10,5,test,0.9626654064272212,0.9278350515463918,0.9239130434782609,0.8823529411764706,0.9782608695652174,0.33443326875567436
10,6,ood,0.4882542784073576,0.4638097726678861,0.4914918222369073,0.49051215917464996,0.4398645299851313,1.6018659558289905
10,6,test,0.9437618147448015,0.8888888888888888,0.8804347826086957,0.8301886792452831,0.9565217391304348,0.44952138264973956
10,7,ood,0.4774308370667835,0.6493081472124935,0.4954567982818437,0.497580077437522,0.9341648769205353,2.256078261099608
10,7,test,0.9787334593572778,0.9166666666666666,0.9130434782608695,0.88,0.9565217391304348,0.30810483793417615
10,8,ood,0.47541923715369677,0.4930797248077701,0.48265322980340325,0.4833386226594732,0.5032215430365108,2.599240698461646
10,8,test,0.9456521739130436,0.8958333333333334,0.8913043478260869,0.86,0.9347826086956522,0.39460139473279315
10,9,ood,0.49992559119484475,0.6525351391338986,0.4956220056170494,0.4976996527777778,0.9472162564017842,1.0885114563700387
10,9,test,0.8898865784499055,0.8125,0.8043478260869565,0.78,0.8478260869565217,0.4335651497046153
10,10,ood,0.49298455293675075,0.5833702353782744,0.4948372707748224,0.496377021621935,0.7073352056831324,1.8693309212927773
10,10,test,0.9324196597353497,0.9032258064516129,0.9021739130434783,0.8936170212765957,0.9130434782608695,0.502298271904389
10,11,ood,0.46427110935838556,0.4723785699395455,0.47732529324302,0.4768919942756124,0.4679497769700975,2.4050961784044063
10,11,test,0.915406427221172,0.8333333333333334,0.8260869565217391,0.8,0.8695652173913043,0.5200261771678925
10,12,ood,0.46877337088113324,0.6666666666666666,0.5,0.5,1.0,0.7101693990365989
10,12,test,0.4867674858223062,0.6666666666666666,0.5,0.5,1.0,0.7090148528416952
10,13,ood,0.48167990736270927,0.6342131103639123,0.4922765570791343,0.49565136505278823,0.8803072856434826,1.5049203628258314
10,13,test,0.8974480151228733,0.8631578947368421,0.8586956521739131,0.8367346938775511,0.8913043478260869,0.47291214267412823
10,14,ood,0.48086717966187165,0.5360454681423871,0.4875268461919709,0.48968438311244705,0.5921030893771684,2.2114457916394565
10,14,test,0.9031190926275993,0.865979381443299,0.8586956521739131,0.8235294117647058,0.9130434782608695,0.48110251625378925
10,15,ood,0.47757958644343484,0.5067696718700223,0.4884354865356022,0.4892357373519914,0.5256071369568809,2.115238913771656
10,15,test,0.9295841209829867,0.8910891089108911,0.8804347826086957,0.8181818181818182,0.9782608695652174,0.43559961517651874
10,16,ood,0.4806870905656349,0.601973578477066,0.48855939203700643,0.49271244409365955,0.7735007434330085,1.3618564424025021
10,16,test,0.9078449905482042,0.8210526315789474,0.8152173913043478,0.7959183673469388,0.8478260869565217,0.41689961155255634
10,17,ood,0.48783522139052066,0.6189748229494899,0.495580703783248,0.4973178924148995,0.8194283826201884,1.3070023234446424
10,17,test,0.9286389413988658,0.8602150537634409,0.8586956521739131,0.851063829787234,0.8695652173913043,0.38702001174290973
10,18,ood,0.5136529001256563,0.22920257932707655,0.5013629605154469,0.5046387405116671,0.1482735833471006,1.1714879457237226
10,18,test,0.9021739130434783,0.8172043010752689,0.8152173913043478,0.8085106382978723,0.8260869565217391,0.3983025699853897
10,19,ood,0.4732018752301692,0.5176488761875337,0.4841400958202544,0.48607484769364667,0.5536097802742441,1.976966541462247
10,19,test,0.9295841209829867,0.9,0.8913043478260869,0.8333333333333334,0.9782608695652174,0.4168685972690582
10,20,ood,0.494399896432223,0.6476682450853781,0.49293738641995705,0.49623994019086154,0.9320997852304642,2.7355823648494977
10,20,test,0.915406427221172,0.819047619047619,0.7934782608695652,0.7288135593220338,0.9347826086956522,0.48427435755729675
11,1,ood,0.5131261055729186,0.312083620491615,0.5052866347265819,0.5120618168111571,0.22443416487692053,1.0272970021243455
11,1,test,0.9329501915708812,0.8615384615384616,0.8615384615384616,0.9655172413793104,0.7777777777777778,0.3013793947175145
11,2,ood,0.4912935113420308,0.6265703708199308,0.49173963323971587,0.4952033768227168,0.8528002643317363,1.7691581707688901
11,2,test,0.9645593869731801,0.8641975308641975,0.8307692307692308,0.7777777777777778,0.9722222222222222,0.18279486087461314
11,3,ood,0.4835651555977161,0.5720853633431688,0.48488352882867997,0.4892605633802817,0.6886667768048902,1.4702932767304278
11,3,test,0.9760536398467433,0.918918918918919,0.9076923076923077,0.8947368421052632,0.9444444444444444,0.19697760948717283
11,4,ood,0.4957228720234874,0.4388605089971927,0.4964067404592764,0.4954795801725034,0.3938542871303486,1.137587106645186
11,4,test,0.9166666666666666,0.8235294117647058,0.7692307692307693,0.7142857142857143,0.9722222222222222,0.2807612488201509
11,5,ood,0.4967726468674241,0.645547547082074,0.4962828349578721,0.4979822437449556,0.9173963323971585,1.7891185521105086
11,5,test,0.9578544061302683,0.8955223880597015,0.8923076923076924,0.967741935483871,0.8333333333333334,0.15370642378305396
11,6,ood,0.46862079018452807,0.15904302317678243,0.48897241037502065,0.4487917146144994,0.09664629109532463,0.7484784055023873
11,6,test,0.8879310344827587,0.8,0.7692307692307693,0.7692307692307693,0.8333333333333334,0.3236883108814557
11,7,ood,0.495970891138956,0.5285350220094216,0.49570460928465226,0.49622969837587005,0.5653395010738477,0.7119451508496838
11,7,test,0.7931034482758621,0.7865168539325843,0.7076923076923077,0.660377358490566,0.9722222222222222,0.434151791036129
11,8,ood,0.5015690432240851,0.39522625559423175,0.49768709730712046,0.49650174912543726,0.3282669750536924,1.381034878081343
11,8,test,0.9703065134099617,0.9411764705882353,0.9384615384615385,1.0,0.8888888888888888,0.20401009959944835
11,9,ood,0.48864103702170014,0.6605866814958988,0.4958285147860565,0.49788339829833606,0.981248967454155,2.3337732542434133
11,9,test,0.9683908045977012,0.8888888888888888,0.8615384615384616,0.8,1.0,0.18225597019772977
11,10,ood,0.48794085050635794,0.6388396549686872,0.49504377994382953,0.4972408718844845,0.8931934577895259,3.121640448146924
11,10,test,0.9636015325670498,0.8918918918918919,0.8769230769230769,0.868421052631579,0.9166666666666666,0.18435231326050902
11,11,ood,0.5053334430166658,0.08045627376425855,0.5005782256732199,0.5067049808429118,0.043697340161903186,1.2463544940814633
11,11,test,0.8304597701149425,0.7901234567901234,0.7384615384615385,0.7111111111111111,0.8888888888888888,0.39758094151814777
11,12,ood,0.492754274572626,0.6656723014031599,0.5000826036676028,0.5000414972196863,0.9953741946142409,2.658425506363073
11,12,test,0.9492337164750958,0.8372093023255814,0.7846153846153846,0.72,1.0,0.2436710090842098
11,13,ood,0.47672839884069373,0.5580869626646886,0.48327275731042457,0.4875038568343104,0.6525689740624484,1.5930730846354952
11,13,test,0.9827586206896552,0.8974358974358975,0.8769230769230769,0.8333333333333334,0.9722222222222222,0.13338065574256083
11,14,ood,0.5074236719867178,0.6098070068398574,0.4981414174789361,0.4988179669030733,0.7843218238889806,2.041610284084688
11,14,test,0.9693486590038314,0.9428571428571428,0.9384615384615385,0.9705882352941176,0.9166666666666666,0.14067741646431386
11,15,ood,0.491015049779593,0.5732302118171684,0.4940525359325954,0.495662127967225,0.6795803733685776,1.724650064028081
11,15,test,0.9837164750957855,0.9577464788732394,0.9538461538461539,0.9714285714285714,0.9444444444444444,0.14303355945351845
11,16,ood,0.4890791346410851,0.6353766990868802,0.4936808194283826,0.4964443411573321,0.8822897736659507,1.7667337524036593
11,16,test,0.956896551724138,0.8831168831168831,0.8615384615384616,0.8292682926829268,0.9444444444444444,0.22194490015196303
11,17,ood,0.4872543346045992,0.6298285852245292,0.49339170659177267,0.49619591060389917,0.8619692714356517,1.460361575159088
11,17,test,0.9492337164750959,0.8536585365853658,0.8153846153846154,0.7608695652173914,0.9722222222222222,0.19041708616229394
11,18,ood,0.48635400853231886,0.6619816503527706,0.4993804724929787,0.4996842504104745,0.9804229307781266,2.822901093410242
11,18,test,0.960727969348659,0.8674698795180723,0.8307692307692308,0.7659574468085106,1.0,0.18306705548699634
11,19,ood,0.5125137050715813,0.33229882509421416,0.5023955063604824,0.5048837992590097,0.24764579547331902,1.1963245220669352
11,19,test,0.807471264367816,0.7714285714285715,0.7538461538461538,0.7941176470588235,0.75,0.45882805809378624
11,20,ood,0.47622067900733345,0.6350051782808108,0.49054188005947463,0.49472082622527547,0.88633735337849,2.084319663948848
11,20,test,0.9789272030651341,0.8571428571428571,0.8153846153846154,0.75,1.0,0.18413458097105226
12,1,ood,0.4981193438902449,0.5743049913455085,0.5022716008590782,0.5016972165648337,0.6714852139434991,0.8696854681839559
12,1,test,0.9773755656108597,0.8936170212765957,0.8837209302325582,1.0,0.8076923076923077,0.29616813361644745
12,2,ood,0.49680120606540457,0.6457619103912992,0.5049562200561705,0.5027611596870686,0.9024450685610441,1.0490857045236321
12,2,test,0.8778280542986425,0.7777777777777778,0.7209302325581395,0.75,0.8076923076923077,0.3429137021303177
12,3,ood,0.501962420503352,0.44417733807960796,0.5034280522055179,0.5043569553805775,0.39682801916405086,1.7956845761526528
12,3,test,0.9434389140271493,0.8846153846153846,0.8604651162790697,0.8846153846153846,0.8846153846153846,0.5067526698112488
12,4,ood,0.500695082637648,0.2918380351039796,0.49508508177763094,0.4884622842738026,0.2080786386915579,0.914280124707455
12,4,test,0.9366515837104072,0.8928571428571429,0.8604651162790697,0.8333333333333334,0.9615384615384616,0.351388156414032
12,5,ood,0.5296708846349235,0.6630374402844128,0.49892615232116305,0.499456021424387,0.9859573765075169,0.7198895897465306
12,5,test,0.33484162895927605,0.7536231884057971,0.6046511627906976,0.6046511627906976,1.0,0.668398916721344
12,6,ood,0.4679447617961599,0.6546505696310151,0.49669585329588634,0.498274374460742,0.9540723608128201,0.7091252619555636
12,6,test,0.6990950226244343,0.7536231884057971,0.6046511627906976,0.6046511627906976,1.0,0.6642880737781525
12,7,ood,0.47845122367378257,0.662737357168673,0.49896745415496446,0.499476176507564,0.9845531141582686,0.7037793567977462
12,7,test,0.746606334841629,0.7536231884057971,0.6046511627906976,0.6046511627906976,1.0,0.6698037981987
12,8,ood,0.4691170945267353,0.6469030623992632,0.49330910292416985,0.4964219454015372,0.9283000165207336,0.6967545492645929
12,8,test,0.7171945701357466,0.7536231884057971,0.6046511627906976,0.6046511627906976,1.0,0.6771358847618103
12,9,ood,0.49635171001328127,0.6343232147673129,0.4959937221212622,0.4977192569950623,0.8742772179084751,2.4412512208926866
12,9,test,0.9683257918552035,0.92,0.9069767441860465,0.9583333333333334,0.8846153846153846,0.24611740186810493
12,10,ood,0.49939490050017726,0.6666666666666666,0.5,0.5,1.0,0.7164392897285905
12,10,test,0.3167420814479638,0.7536231884057971,0.6046511627906976,0.6046511627906976,1.0,0.6670720279216766
12,11,ood,0.47376375211868915,0.6660596528984908,0.5001239055014043,0.5000621452541741,0.9970262679662977,0.6993951564420955
12,11,test,0.6877828054298643,0.7536231884057971,0.6046511627906976,0.6046511627906976,1.0,0.6699808537960052
12,12,ood,0.49925288919735356,0.26140522078555745,0.4998347926647943,0.49953379953379956,0.1770196596728895,0.9962922146880957
12,12,test,0.7104072398190046,0.8666666666666667,0.813953488372093,0.7647058823529411,1.0,0.543756440281868
12,13,ood,0.49860118269674103,0.6272327604759124,0.499215265157773,0.49953479261544487,0.8426400132165868,1.4935080924685282
12,13,test,0.8778280542986425,0.8148148148148148,0.7674418604651163,0.7857142857142857,0.8461538461538461,0.4358525425195694
12,14,ood,0.49559374323548555,0.42679551531641413,0.49533289278043946,0.4938660297470416,0.3757640839253263,1.2198882441145897
12,14,test,0.9321266968325792,0.851063829787234,0.8372093023255814,0.9523809523809523,0.7692307692307693,0.38294659554958344
12,15,ood,0.4948252752975676,0.6021166107934004,0.5,0.5,0.7566495952420288,1.7754721900982144
12,15,test,0.9592760180995474,0.8979591836734694,0.8837209302325582,0.9565217391304348,0.8461538461538461,0.21865778788924217
12,16,ood,0.4800907761494103,0.6141623053155937,0.49454815793821244,0.49663471344075055,0.8045597224516768,1.4201037597546018
12,16,test,0.8687782805429864,0.7391304347826086,0.7209302325581395,0.85,0.6538461538461539,0.3976941555738449
12,17,ood,0.4744852855342541,0.6666666666666666,0.5,0.5,1.0,0.7018020626260866
12,17,test,0.6990950226244343,0.7536231884057971,0.6046511627906976,0.6046511627906976,1.0,0.6676746010780334
12,18,ood,0.49652108301336983,0.3496064667092108,0.49487857260862383,0.490743505524037,0.27151825541054025,0.888517054572918
12,18,test,0.925339366515837,0.8524590163934426,0.7906976744186046,0.7428571428571429,1.0,0.42432981729507446
12,19,ood,0.4713150542093222,0.5704394323712895,0.48240541880059473,0.4875205062104523,0.6873451181232447,0.6969318137931068
12,19,test,0.6764705882352942,0.7536231884057971,0.6046511627906976,0.6046511627906976,1.0,0.678000420331955
12,20,ood,0.5008864814628664,0.6404127869046913,0.49917396332397157,0.49953737971872686,0.8919544027754832,2.4327559852615845
12,20,test,0.8665158371040724,0.8301886792452831,0.7906976744186046,0.8148148148148148,0.8461538461538461,0.49937911331653595
